timestamp,usd
2023-07-08T20:14:31.952Z,1925.551
2023-07-08T21:12:15.061Z,1925.551
2023-07-08T22:13:16.169Z,1925.551
2023-07-08T23:13:59.273Z,1925.551
2023-07-09T01:39:32.527Z,1925.551
2023-07-09T03:04:55.668Z,1925.551
2023-07-09T04:17:41.802Z,1925.551
2023-07-09T05:13:37.908Z,1925.551
2023-07-09T06:18:25.031Z,1925.551
2023-07-09T07:12:44.109Z,1925.551
2023-07-09T08:17:06.227Z,1925.551
2023-07-09T09:13:18.335Z,1925.551
2023-07-09T10:14:34.432Z,1925.551
2023-07-09T11:11:44.700Z,1925.551
2023-07-09T12:27:51.849Z,1925.551
2023-07-09T13:18:47.938Z,1925.551
2023-07-09T14:12:31.030Z,1925.551
2023-07-09T15:13:56.139Z,1925.551
2023-07-09T16:17:45.257Z,1925.551
2023-07-09T17:12:30.338Z,1925.551
2023-07-09T18:17:02.462Z,1925.551
2023-07-09T19:11:25.562Z,1925.551
2023-07-09T20:14:44.675Z,1925.551
2023-07-09T21:12:42.762Z,1925.721
2023-07-09T22:13:34.883Z,1928.051
2023-07-09T23:14:07.990Z,1924.261
2023-07-10T01:24:46.221Z,1926.891
2023-07-10T02:59:52.393Z,1925.411
2023-07-10T03:31:38.450Z,1924.081
2023-07-10T04:18:13.528Z,1924.001
2023-07-10T05:14:30.628Z,1921.301
2023-07-10T06:20:11.749Z,1922.191
2023-07-10T07:14:35.840Z,1924.841
2023-07-10T08:20:16.958Z,1924.361
2023-07-10T09:15:57.054Z,1924.211
2023-07-10T10:16:50.167Z,1924.021
2023-07-10T11:12:38.267Z,1923.841
2023-07-10T12:30:41.405Z,1918.101
2023-07-10T13:24:09.501Z,1921.591
2023-07-10T14:14:02.589Z,1925.061
2023-07-10T15:09:55.687Z,1922.031
2023-07-10T16:20:26.809Z,1924.551
2023-07-10T17:13:25.906Z,1925.701
2023-07-10T18:18:42.027Z,1925.591
2023-07-10T19:12:00.112Z,1925.821
2023-07-10T20:15:54.235Z,1925.601
2023-07-10T21:12:54.329Z,1930.151
2023-07-10T22:13:56.445Z,1925.621
2023-07-10T23:14:31.533Z,1925.481
2023-07-11T01:18:30.763Z,1927.521
2023-07-11T01:47:32.821Z,1926.071
2023-07-11T02:49:41.927Z,1927.401
2023-07-11T03:19:42.983Z,1927.241
2023-07-11T04:18:04.096Z,1927.461
2023-07-11T05:14:10.189Z,1930.001
2023-07-11T06:19:39.297Z,1930.871
2023-07-11T07:13:51.408Z,1932.251
2023-07-11T08:19:30.513Z,1936.211
2023-07-11T09:14:47.617Z,1937.101
2023-07-11T10:16:11.724Z,1938.231
2023-07-11T11:12:24.825Z,1936.201
2023-07-11T12:31:36.967Z,1931.911
2023-07-11T13:23:24.058Z,1931.671
2023-07-11T14:13:46.131Z,1933.971
2023-07-11T15:15:37.259Z,1932.561
2023-07-11T16:19:27.370Z,1930.061
2023-07-11T17:12:56.458Z,1932.211
2023-07-11T18:18:24.581Z,1932.361
2023-07-11T19:11:43.663Z,1932.271
2023-07-11T20:15:24.800Z,1932.361
2023-07-11T21:12:59.892Z,1938.841
2023-07-11T22:13:37.992Z,1932.721
2023-07-11T23:14:21.101Z,1933.501
2023-07-12T01:24:02.331Z,1938.351
2023-07-12T02:55:08.507Z,1940.081
2023-07-12T03:23:48.559Z,1939.491
2023-07-12T04:18:07.648Z,1938.541
2023-07-12T05:14:14.733Z,1939.371
2023-07-12T06:19:16.852Z,1938.541
2023-07-12T07:13:34.950Z,1934.961
2023-07-12T08:19:09.076Z,1935.491
2023-07-12T09:14:32.169Z,1935.401
2023-07-12T10:15:56.276Z,1934.691
2023-07-12T11:12:27.367Z,1934.871
2023-07-12T12:31:32.517Z,1943.751
2023-07-12T13:24:42.619Z,1947.851
2023-07-12T14:13:43.709Z,1957.061
2023-07-12T15:15:06.806Z,1953.861
2023-07-12T16:19:13.923Z,1956.941
2023-07-12T17:13:25.024Z,1957.731
2023-07-12T18:18:38.133Z,1957.931
2023-07-12T19:11:55.237Z,1958.451
2023-07-12T20:15:36.341Z,1957.921
2023-07-12T20:31:45.373Z,1958.571
2023-07-12T20:48:24.402Z,1958.281
2023-07-12T21:12:49.449Z,1958.661
2023-07-12T22:13:39.542Z,1957.921
2023-07-12T23:14:35.658Z,1957.931
2023-07-13T01:27:23.893Z,1957.341
2023-07-13T02:58:39.054Z,1960.571
2023-07-13T03:29:32.114Z,1961.051
2023-07-13T04:17:49.201Z,1960.521
2023-07-13T05:14:11.295Z,1957.501
2023-07-13T06:19:31.416Z,1959.431
2023-07-13T07:13:45.512Z,1963.011
2023-07-13T08:18:52.630Z,1961.881
2023-07-13T09:14:46.714Z,1959.921
2023-07-13T10:15:36.845Z,1959.891
2023-07-13T11:12:37.937Z,1960.281
2023-07-13T12:32:00.075Z,1956.891
2023-07-13T13:28:56.177Z,1960.051
2023-07-13T14:13:48.252Z,1961.291
2023-07-13T15:15:07.364Z,1960.561
2023-07-13T16:19:27.484Z,1958.361
2023-07-13T17:12:59.586Z,1958.561
2023-07-13T18:18:32.679Z,1960.421
2023-07-13T19:10:40.782Z,1960.261
2023-07-13T20:15:46.896Z,1960.431
2023-07-13T21:12:48.000Z,1964.871
2023-07-13T22:13:43.106Z,1961.101
2023-07-13T23:15:00.214Z,1961.041
2023-07-14T01:26:21.435Z,1960.321
2023-07-14T02:57:36.602Z,1962.481
2023-07-14T03:27:26.664Z,1963.031
2023-07-14T04:17:57.755Z,1961.471
2023-07-14T05:14:22.850Z,1961.331
2023-07-14T06:19:56.967Z,1960.411
2023-07-14T07:13:41.076Z,1956.441
2023-07-14T08:18:33.191Z,1957.171
2023-07-14T09:14:34.292Z,1957.031
2023-07-14T10:15:35.388Z,1956.641
2023-07-14T11:11:56.498Z,1957.341
2023-07-14T12:30:02.627Z,1961.471
2023-07-14T13:22:12.707Z,1956.771
2023-07-14T14:13:06.806Z,1953.291
2023-07-14T15:14:56.921Z,1959.641
2023-07-14T16:18:07.036Z,1958.961
2023-07-14T17:11:41.137Z,1959.591
2023-07-14T18:17:50.250Z,1960.321
2023-07-14T19:11:59.338Z,1959.121
2023-07-14T20:15:28.450Z,1955.221
2023-07-14T20:59:50.535Z,1955.951
2023-07-15T18:17:05.883Z,1955.761
2023-07-15T19:10:56.971Z,1955.761
2023-07-15T20:14:25.087Z,1955.761
2023-07-15T21:12:01.186Z,1955.761
2023-07-15T22:13:04.291Z,1955.761
2023-07-15T23:13:43.401Z,1955.761
2023-07-16T01:44:14.658Z,1955.761
2023-07-16T03:08:27.815Z,1955.761
2023-07-16T04:16:58.938Z,1955.761
2023-07-16T05:13:31.035Z,1955.761
2023-07-16T06:18:09.166Z,1955.761
2023-07-16T07:12:41.248Z,1955.761
2023-07-16T08:17:21.352Z,1955.761
2023-07-16T09:13:05.457Z,1955.761
2023-07-16T10:14:44.569Z,1955.761
2023-07-16T11:11:35.670Z,1955.761
2023-07-16T12:26:58.799Z,1955.761
2023-07-16T13:18:41.894Z,1955.761
2023-07-16T14:12:30.988Z,1955.761
2023-07-16T15:13:41.092Z,1955.761
2023-07-16T16:18:00.150Z,1955.761
2023-07-16T17:12:14.253Z,1955.761
2023-07-16T18:17:14.369Z,1955.761
2023-07-16T19:11:33.458Z,1955.761
2023-07-16T20:14:27.574Z,1955.761
2023-07-16T21:12:23.664Z,1955.761
2023-07-16T22:13:16.770Z,1954.441
2023-07-16T23:13:53.879Z,1952.261
2023-07-17T01:27:38.125Z,1955.071
2023-07-17T03:02:16.282Z,1953.711
2023-07-17T04:18:29.432Z,1952.111
2023-07-17T05:14:27.516Z,1954.871
2023-07-17T06:20:12.635Z,1953.931
2023-07-17T07:14:19.740Z,1953.261
2023-07-17T08:19:31.854Z,1954.721
2023-07-17T09:15:29.945Z,1955.061
2023-07-17T10:16:49.055Z,1959.761
2023-07-17T11:12:29.160Z,1957.491
2023-07-17T12:32:22.291Z,1954.341
2023-07-17T13:24:53.393Z,1951.581
2023-07-17T14:14:04.474Z,1953.391
2023-07-17T15:15:47.588Z,1953.521
2023-07-17T16:19:43.704Z,1954.541
2023-07-17T17:13:06.805Z,1954.001
2023-07-17T18:18:47.920Z,1955.751
2023-07-17T19:11:43.012Z,1956.421
2023-07-17T20:15:52.124Z,1955.031
2023-07-17T21:12:20.231Z,1958.181
2023-07-17T22:12:45.321Z,1955.031
2023-07-17T23:13:50.447Z,1955.771
2023-07-18T01:47:02.715Z,1955.741
2023-07-18T02:58:46.844Z,1959.101
2023-07-18T03:26:01.882Z,1960.361
2023-07-18T04:16:35.969Z,1961.141
2023-07-18T05:13:25.083Z,1960.521
2023-07-18T06:18:14.181Z,1958.571
2023-07-18T07:13:08.292Z,1962.861
2023-07-18T08:18:11.395Z,1962.431
