timestamp,burned,circulating,issued,max,total
2023-07-02T23:13:56.407Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T00:08:05.748Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T01:26:36.954Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T02:56:04.436Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T03:25:15.271Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T04:18:21.733Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T05:14:41.940Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T06:19:48.859Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T07:13:50.195Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T08:18:59.239Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T09:15:11.414Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T10:16:01.124Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T11:12:11.965Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T12:32:48.773Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T13:24:34.758Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T14:13:37.970Z,115.45090295414713,,4132947968.08,,4132947852.629097
2023-07-03T15:15:25.838Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T16:18:46.423Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T17:12:56.618Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T18:17:58.600Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T19:12:11.131Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T20:16:09.026Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T21:13:06.992Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T22:14:28.498Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-03T23:15:28.403Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T01:25:22.126Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T02:58:14.006Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T03:30:14.419Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T04:18:25.006Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T05:14:42.575Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T06:20:18.090Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T07:14:08.707Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T08:19:24.766Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T09:15:16.893Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T10:17:09.639Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T11:12:53.139Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T12:31:08.727Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T13:24:31.344Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T14:13:49.692Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T15:15:39.234Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T16:20:04.890Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T17:13:42.867Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T18:19:15.922Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T19:12:05.992Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T20:16:12.643Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T21:13:22.786Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T22:11:27.748Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-04T23:15:09.030Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T01:25:43.754Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T02:57:22.785Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T03:29:34.999Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T04:19:18.205Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T05:15:27.785Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T06:20:51.637Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T07:15:18.331Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T08:20:11.599Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T09:15:49.289Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T10:16:59.514Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T11:12:55.484Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T12:33:35.839Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T13:26:45.206Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T14:14:56.842Z,115.45090295414713,,4126370302.93,,4126370187.479097
2023-07-05T15:16:18.845Z,115.45090295414713,,4114534161.66,,4114534046.209097
2023-07-05T16:21:05.060Z,115.45090295414713,,4105547366.66,,4105547251.209097
2023-07-05T17:13:52.030Z,115.45090295414713,,4105547366.66,,4105547251.209097
2023-07-05T18:19:17.644Z,115.45090295414713,,4105547366.66,,4105547251.209097
